Entry;Entry name;Status;Protein names;Gene names;Organism
Q9Y653;AGRG1_HUMAN;reviewed;"Adhesion G-protein coupled receptor G1 (G-protein coupled receptor 56) (Protein TM7XN1) [Cleaved into: ADGRG1 N-terminal fragment (ADGRG1 NT) (GPR56 N-terminal fragment) (GPR56 NT) (GPR56(N)) (GPR56 extracellular subunit) (GPR56 subunit alpha); ADGRG1 C-terminal fragment (ADGRG1 CT) (GPR56 C-terminal fragment) (GPR56 CT) (GPR56(C)) (GPR56 seven-transmembrane subunit) (GPR56 7TM) (GPR56 subunit beta)]";ADGRG1 GPR56 TM7LN4 TM7XN1 UNQ540/PRO1083;Homo sapiens (Human)
Q9HBW9;AGRL4_HUMAN;reviewed;Adhesion G protein-coupled receptor L4 (EGF, latrophilin and seven transmembrane domain-containing protein 1) (EGF-TM7-latrophilin-related protein) (ETL protein);ADGRL4 ELTD1 ETL UNQ202/PRO228;Homo sapiens (Human)
P08913;ADA2A_HUMAN;reviewed;Alpha-2A adrenergic receptor (Alpha-2 adrenergic receptor subtype C10) (Alpha-2A adrenoreceptor) (Alpha-2A adrenoceptor) (Alpha-2AAR);ADRA2A ADRA2R ADRAR;Homo sapiens (Human)
P13945;ADRB3_HUMAN;reviewed;Beta-3 adrenergic receptor (Beta-3 adrenoreceptor) (Beta-3 adrenoceptor);ADRB3 ADRB3R B3AR;Homo sapiens (Human)
P12235;ADT1_HUMAN;reviewed;ADP/ATP translocase 1 (ADP,ATP carrier protein 1) (ADP,ATP carrier protein, heart/skeletal muscle isoform T1) (Adenine nucleotide translocator 1) (ANT 1) (Solute carrier family 25 member 4);SLC25A4 ANT1;Homo sapiens (Human)
P05141;ADT2_HUMAN;reviewed;ADP/ATP translocase 2 (ADP,ATP carrier protein 2) (ADP,ATP carrier protein, fibroblast isoform) (Adenine nucleotide translocator 2) (ANT 2) (Solute carrier family 25 member 5) [Cleaved into: ADP/ATP translocase 2, N-terminally processed];SLC25A5 ANT2;Homo sapiens (Human)
P30556;AGTR1_HUMAN;reviewed;Type-1 angiotensin II receptor (AT1AR) (AT1BR) (Angiotensin II type-1 receptor) (AT1);AGTR1 AGTR1A AGTR1B AT2R1 AT2R1B;Homo sapiens (Human)
P50052;AGTR2_HUMAN;reviewed;Type-2 angiotensin II receptor (Angiotensin II type-2 receptor) (AT2);AGTR2;Homo sapiens (Human)
Q9NVV5;AIG1_HUMAN;reviewed;Androgen-induced gene 1 protein (AIG-1);AIG1 CGI-103;Homo sapiens (Human)
Q6ZNB7;ALKMO_HUMAN;reviewed;Alkylglycerol monooxygenase (EC 1.14.16.5) (Transmembrane protein 195);AGMO TMEM195;Homo sapiens (Human)
Q92685;ALG3_HUMAN;reviewed;Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase (EC 2.4.1.258) (Asparagine-linked glycosylation protein 3 homolog) (Dol-P-Man-dependent alpha(1-3)-mannosyltransferase) (Dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichyl mannosyltransferase) (Dolichyl-phosphate-mannose--glycolipid alpha-mannosyltransferase) (Not56-like protein);ALG3 NOT NOT56L;Homo sapiens (Human)
O95622;ADCY5_HUMAN;reviewed;Adenylate cyclase type 5 (EC 4.6.1.1) (ATP pyrophosphate-lyase 5) (Adenylate cyclase type V) (Adenylyl cyclase 5) (AC5);ADCY5;Homo sapiens (Human)
Q9H0C2;ADT4_HUMAN;reviewed;ADP/ATP translocase 4 (ADP,ATP carrier protein 4) (Adenine nucleotide translocator 4) (ANT 4) (Solute carrier family 25 member 31) (Sperm flagellar energy carrier protein);SLC25A31 AAC4 ANT4 SFEC;Homo sapiens (Human)
Q9UKV5;AMFR_HUMAN;reviewed;E3 ubiquitin-protein ligase AMFR (EC 2.3.2.27) (Autocrine motility factor receptor) (AMF receptor) (RING finger protein 45) (RING-type E3 ubiquitin transferase AMFR) (gp78);AMFR RNF45;Homo sapiens (Human)
O43306;ADCY6_HUMAN;reviewed;Adenylate cyclase type 6 (EC 4.6.1.1) (ATP pyrophosphate-lyase 6) (Adenylate cyclase type VI) (Adenylyl cyclase 6) (Ca(2+)-inhibitable adenylyl cyclase);ADCY6 KIAA0422;Homo sapiens (Human)
P07550;ADRB2_HUMAN;reviewed;Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) (Beta-2 adrenoceptor);ADRB2 ADRB2R B2AR;Homo sapiens (Human)
Q96IZ2;ADTRP_HUMAN;reviewed;Androgen-dependent TFPI-regulating protein;ADTRP C6orf105;Homo sapiens (Human)
O60242;AGRB3_HUMAN;reviewed;Adhesion G protein-coupled receptor B3 (Brain-specific angiogenesis inhibitor 3);ADGRB3 BAI3 KIAA0550;Homo sapiens (Human)
Q7Z7M1;AGRD2_HUMAN;reviewed;Adhesion G-protein coupled receptor D2 (G-protein coupled receptor 144) (G-protein coupled receptor PGR24);ADGRD2 GPR144 PGR24;Homo sapiens (Human)
Q86SQ3;AGRE4_HUMAN;reviewed;Putative adhesion G protein-coupled receptor E4P (EGF-like module receptor 4) (EGF-like module-containing mucin-like hormone receptor-like 4) (G-protein coupled receptor 127) (G-protein coupled receptor PGR16);ADGRE4P EMR4 EMR4P GPR127 PGR16;Homo sapiens (Human)
Q8IZF6;AGRG4_HUMAN;reviewed;Adhesion G-protein coupled receptor G4 (G-protein coupled receptor 112);ADGRG4 GPR112;Homo sapiens (Human)
Q5XXA6;ANO1_HUMAN;reviewed;Anoctamin-1 (Discovered on gastrointestinal stromal tumors protein 1) (Oral cancer overexpressed protein 2) (Transmembrane protein 16A) (Tumor-amplified and overexpressed sequence 2);ANO1 DOG1 ORAOV2 TAOS2 TMEM16A;Homo sapiens (Human)
Q86SQ4;AGRG6_HUMAN;reviewed;"Adhesion G-protein coupled receptor G6 (Developmentally regulated G-protein-coupled receptor) (G-protein coupled receptor 126) (Vascular inducible G protein-coupled receptor) [Cleaved into: ADGRG6 N-terminal fragment (ADGRG6-NTF); ADGRG6 C-terminal fragment (ADGRG6-CTF)]";ADGRG6 DREG GPR126 VIGR;Homo sapiens (Human)
O94910;AGRL1_HUMAN;reviewed;Adhesion G protein-coupled receptor L1 (Calcium-independent alpha-latrotoxin receptor 1) (CIRL-1) (Latrophilin-1) (Lectomedin-2);ADGRL1 KIAA0821 LEC2 LPHN1;Homo sapiens (Human)
O95490;AGRL2_HUMAN;reviewed;Adhesion G protein-coupled receptor L2 (Calcium-independent alpha-latrotoxin receptor 2) (CIRL-2) (Latrophilin homolog 1) (Latrophilin-2) (Lectomedin-1);ADGRL2 KIAA0786 LEC1 LPHH1 LPHN2;Homo sapiens (Human)
P20292;AL5AP_HUMAN;reviewed;Arachidonate 5-lipoxygenase-activating protein (FLAP) (MK-886-binding protein);ALOX5AP FLAP;Homo sapiens (Human)
Q96BI3;APH1A_HUMAN;reviewed;Gamma-secretase subunit APH-1A (APH-1a) (Aph-1alpha) (Presenilin-stabilization factor);APH1A PSF CGI-78 UNQ579/PRO1141;Homo sapiens (Human)
P35348;ADA1A_HUMAN;reviewed;Alpha-1A adrenergic receptor (Alpha-1A adrenoreceptor) (Alpha-1A adrenoceptor) (Alpha-1C adrenergic receptor) (Alpha-adrenergic receptor 1c);ADRA1A ADRA1C;Homo sapiens (Human)
P25100;ADA1D_HUMAN;reviewed;Alpha-1D adrenergic receptor (Alpha-1A adrenergic receptor) (Alpha-1D adrenoreceptor) (Alpha-1D adrenoceptor) (Alpha-adrenergic receptor 1a);ADRA1D ADRA1A;Homo sapiens (Human)
Q5I7T1;AG10B_HUMAN;reviewed;Putative Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase (EC 2.4.1.256) (Alpha-1,2-glucosyltransferase ALG10-A) (Alpha-2-glucosyltransferase ALG10-B) (Asparagine-linked glycosylation protein 10 homolog B) (Potassium channel regulator 1);ALG10B KCR1;Homo sapiens (Human)
Q9UHX3;AGRE2_HUMAN;reviewed;Adhesion G protein-coupled receptor E2 (EGF-like module receptor 2) (EGF-like module-containing mucin-like hormone receptor-like 2) (CD antigen CD312);ADGRE2 EMR2;Homo sapiens (Human)
Q5T601;AGRF1_HUMAN;reviewed;Adhesion G-protein coupled receptor F1 (G-protein coupled receptor 110) (G-protein coupled receptor KPG_012) (G-protein coupled receptor PGR19);ADGRF1 GPR110 PGR19;Homo sapiens (Human)
Q86Y34;AGRG3_HUMAN;reviewed;Adhesion G protein-coupled receptor G3 (G-protein coupled receptor 97) (G-protein coupled receptor PGR26);ADGRG3 GPR97 PGR26;Homo sapiens (Human)
Q96K78;AGRG7_HUMAN;reviewed;Adhesion G-protein coupled receptor G7 (G-protein coupled receptor 128);ADGRG7 GPR128;Homo sapiens (Human)
Q2TAA5;ALG11_HUMAN;reviewed;GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase (EC 2.4.1.131) (Asparagine-linked glycosylation protein 11 homolog) (Glycolipid 2-alpha-mannosyltransferase);ALG11 GT8;Homo sapiens (Human)
Q9BV10;ALG12_HUMAN;reviewed;Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase (EC 2.4.1.260) (Asparagine-linked glycosylation protein 12 homolog) (hALG12) (Dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichyl-alpha-1,6-mannosyltransferase) (Mannosyltransferase ALG12 homolog) (Membrane protein SB87);ALG12 PP14673;Homo sapiens (Human)
Q32M45;ANO4_HUMAN;reviewed;Anoctamin-4 (Transmembrane protein 16D);ANO4 TMEM16D;Homo sapiens (Human)
Q9Y672;ALG6_HUMAN;reviewed;Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase (EC 2.4.1.267) (Asparagine-linked glycosylation protein 6 homolog) (Dol-P-Glc:Man(9)GlcNAc(2)-PP-Dol alpha-1,3-glucosyltransferase) (Dolichyl-P-Glc:Man9GlcNAc2-PP-dolichyl glucosyltransferase);ALG6 My046;Homo sapiens (Human)
Q9BVK2;ALG8_HUMAN;reviewed;Probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase (EC 2.4.1.265) (Asparagine-linked glycosylation protein 8 homolog) (Dol-P-Glc:Glc(1)Man(9)GlcNAc(2)-PP-dolichyl alpha-1,3-glucosyltransferase) (Dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichyl glucosyltransferase);ALG8 HUSSY-02;Homo sapiens (Human)
Q9Y4W6;AFG32_HUMAN;reviewed;AFG3-like protein 2 (EC 3.4.24.-) (Paraplegin-like protein);AFG3L2;Homo sapiens (Human)
Q96PE1;AGRA2_HUMAN;reviewed;Adhesion G protein-coupled receptor A2 (G-protein coupled receptor 124) (Tumor endothelial marker 5);ADGRA2 GPR124 KIAA1531 TEM5;Homo sapiens (Human)
Q14246;AGRE1_HUMAN;reviewed;Adhesion G protein-coupled receptor E1 (EGF-like module receptor 1) (EGF-like module-containing mucin-like hormone receptor-like 1) (EMR1 hormone receptor);ADGRE1 EMR1 TM7LN3;Homo sapiens (Human)
Q8IZF7;AGRF2_HUMAN;reviewed;Adhesion G-protein coupled receptor F2 (G-protein coupled receptor 111) (G-protein coupled receptor PGR20);ADGRF2 GPR111 PGR20;Homo sapiens (Human)
Q8IZF2;AGRF5_HUMAN;reviewed;Adhesion G protein-coupled receptor F5 (G-protein coupled receptor 116);ADGRF5 GPR116 KIAA0758;Homo sapiens (Human)
Q8IZP9;AGRG2_HUMAN;reviewed;Adhesion G-protein coupled receptor G2 (G-protein coupled receptor 64) (Human epididymis-specific protein 6) (He6);ADGRG2 GPR64 HE6 TM7LN2;Homo sapiens (Human)
Q8IZF4;AGRG5_HUMAN;reviewed;Adhesion G-protein coupled receptor G5 (G-protein coupled receptor 114) (G-protein coupled receptor PGR27);ADGRG5 GPR114 PGR27 UNQ2524/PRO6017;Homo sapiens (Human)
Q9H6U8;ALG9_HUMAN;reviewed;Alpha-1,2-mannosyltransferase ALG9 (EC 2.4.1.259) (EC 2.4.1.261) (Asparagine-linked glycosylation protein 9 homolog) (Disrupted in bipolar disorder protein 1) (Dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase) (Dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase);ALG9 DIBD1;Homo sapiens (Human)
Q9HCJ1;ANKH_HUMAN;reviewed;Progressive ankylosis protein homolog (ANK);ANKH KIAA1581 UNQ241/PRO274;Homo sapiens (Human)
P35414;APJ_HUMAN;reviewed;Apelin receptor (Angiotensin receptor-like 1) (G-protein coupled receptor APJ) (G-protein coupled receptor HG11);APLNR AGTRL1 APJ;Homo sapiens (Human)
Q8NBQ7;AQP11_HUMAN;reviewed;Aquaporin-11 (AQP-11);AQP11 AQPX1 PSEC0027;Homo sapiens (Human)
Q9NW15;ANO10_HUMAN;reviewed;Anoctamin-10 (Transmembrane protein 16K);ANO10 TMEM16K;Homo sapiens (Human)
Q9NQ90;ANO2_HUMAN;reviewed;Anoctamin-2 (Transmembrane protein 16B);ANO2 C12orf3 TMEM16B;Homo sapiens (Human)
Q75V66;ANO5_HUMAN;reviewed;Anoctamin-5 (Gnathodiaphyseal dysplasia 1 protein) (Transmembrane protein 16E);ANO5 GDD1 TMEM16E;Homo sapiens (Human)
Q8WW43;APH1B_HUMAN;reviewed;Gamma-secretase subunit APH-1B (APH-1b) (Aph-1beta) (Presenilin-stabilization factor-like);APH1B PSFL UNQ688/PRO1328;Homo sapiens (Human)
Q96PS8;AQP10_HUMAN;reviewed;Aquaporin-10 (AQP-10) (Aquaglyceroporin-10) (Small intestine aquaporin);AQP10;Homo sapiens (Human)
Q13520;AQP6_HUMAN;reviewed;Aquaporin-6 (AQP-6) (Aquaporin-2-like) (Kidney-specific aquaporin) (hKID);AQP6 AQP2L;Homo sapiens (Human)
O43315;AQP9_HUMAN;reviewed;Aquaporin-9 (AQP-9) (Aquaglyceroporin-9) (Small solute channel 1);AQP9 SSC1;Homo sapiens (Human)
Q15041;AR6P1_HUMAN;reviewed;ADP-ribosylation factor-like protein 6-interacting protein 1 (ARL-6-interacting protein 1) (Aip-1) (Apoptotic regulator in the membrane of the endoplasmic reticulum);ARL6IP1 ARL6IP ARMER KIAA0069;Homo sapiens (Human)
Q9BYT9;ANO3_HUMAN;reviewed;Anoctamin-3 (Transmembrane protein 16C);ANO3 C11orf25 TMEM16C GENX-3947;Homo sapiens (Human)
Q6IWH7;ANO7_HUMAN;reviewed;Anoctamin-7 (Dresden transmembrane protein of the prostate) (D-TMPP) (IPCA-5) (New gene expressed in prostate) (Prostate cancer-associated protein 5) (Transmembrane protein 16G);ANO7 NGEP PCANAP5 TMEM16G;Homo sapiens (Human)
P55064;AQP5_HUMAN;reviewed;Aquaporin-5 (AQP-5);AQP5;Homo sapiens (Human)
A6NL99;AQP73_HUMAN;reviewed;Putative aquaporin-7-like protein 3;AQP7P3;Homo sapiens (Human)
O94778;AQP8_HUMAN;reviewed;Aquaporin-8 (AQP-8);AQP8;Homo sapiens (Human)
Q4KMQ2;ANO6_HUMAN;reviewed;Anoctamin-6 (Small-conductance calcium-activated nonselective cation channel) (SCAN channel) (Transmembrane protein 16F);ANO6 TMEM16F;Homo sapiens (Human)
A1A5B4;ANO9_HUMAN;reviewed;Anoctamin-9 (Transmembrane protein 16J) (Tumor protein p53-inducible protein 5) (p53-induced gene 5 protein);ANO9 PIG5 TMEM16J TP53I5;Homo sapiens (Human)
A6NM10;AQ12B_HUMAN;reviewed;Aquaporin-12B (AQP-12B);AQP12B;Homo sapiens (Human)
Q8N6S5;AR6P6_HUMAN;reviewed;ADP-ribosylation factor-like protein 6-interacting protein 6 (ARL-6-interacting protein 6) (Aip-6) (Phosphonoformate immuno-associated protein 1);ARL6IP6 PFAAP1;Homo sapiens (Human)
Q9HCE9;ANO8_HUMAN;reviewed;Anoctamin-8 (Transmembrane protein 16H);ANO8 KIAA1623 TMEM16H;Homo sapiens (Human)
Q8IXF9;AQ12A_HUMAN;reviewed;Aquaporin-12A (AQP-12);AQP12A AQP12 AQPX2;Homo sapiens (Human)
Q5FYA8;ARSH_HUMAN;reviewed;Arylsulfatase H (ASH) (EC 3.1.6.-);ARSH;Homo sapiens (Human)
Q96LR9;APLD1_HUMAN;reviewed;Apolipoprotein L domain-containing protein 1 (Vascular early response gene protein);APOLD1 VERGE;Homo sapiens (Human)
P41181;AQP2_HUMAN;reviewed;Aquaporin-2 (AQP-2) (ADH water channel) (Aquaporin-CD) (AQP-CD) (Collecting duct water channel protein) (WCH-CD) (Water channel protein for renal collecting duct);AQP2;Homo sapiens (Human)
Q92482;AQP3_HUMAN;reviewed;Aquaporin-3 (AQP-3) (Aquaglyceroporin-3);AQP3;Homo sapiens (Human)
P55087;AQP4_HUMAN;reviewed;Aquaporin-4 (AQP-4) (Mercurial-insensitive water channel) (MIWC) (WCH4);AQP4;Homo sapiens (Human)
O14520;AQP7_HUMAN;reviewed;Aquaporin-7 (AQP-7) (Aquaglyceroporin-7) (Aquaporin adipose) (AQPap) (Aquaporin-7-like);AQP7 AQP7L AQP9;Homo sapiens (Human)
Q96FT7;ASIC4_HUMAN;reviewed;Acid-sensing ion channel 4 (ASIC4) (Amiloride-sensitive cation channel 4) (Amiloride-sensitive cation channel 4, pituitary);ASIC4 ACCN4;Homo sapiens (Human)
P78348;ASIC1_HUMAN;reviewed;Acid-sensing ion channel 1 (ASIC1) (Amiloride-sensitive cation channel 2, neuronal) (Brain sodium channel 2) (BNaC2);ASIC1 ACCN2 BNAC2;Homo sapiens (Human)
Q9HD20;AT131_HUMAN;reviewed;Manganese-transporting ATPase 13A1 (EC 3.6.3.-);ATP13A1 ATP13A KIAA1825 CGI-152;Homo sapiens (Human)
Q9H7F0;AT133_HUMAN;reviewed;Probable cation-transporting ATPase 13A3 (EC 3.6.3.-) (ATPase family homolog up-regulated in senescence cells 1);ATP13A3 AFURS1;Homo sapiens (Human)
P23634;AT2B4_HUMAN;reviewed;Plasma membrane calcium-transporting ATPase 4 (PMCA4) (EC 3.6.3.8) (Matrix-remodeling-associated protein 1) (Plasma membrane calcium ATPase isoform 4) (Plasma membrane calcium pump isoform 4);ATP2B4 ATP2B2 MXRA1;Homo sapiens (Human)
Q9Y2Q0;AT8A1_HUMAN;reviewed;Phospholipid-transporting ATPase IA (EC 3.6.3.1) (ATPase class I type 8A member 1) (Chromaffin granule ATPase II) (P4-ATPase flippase complex alpha subunit ATP8A1);ATP8A1 ATPIA;Homo sapiens (Human)
P98198;AT8B2_HUMAN;reviewed;Phospholipid-transporting ATPase ID (EC 3.6.3.1) (ATPase class I type 8B member 2) (P4-ATPase flippase complex alpha subunit ATP8B2);ATP8B2 ATPID KIAA1137;Homo sapiens (Human)
Q8WXF7;ATLA1_HUMAN;reviewed;Atlastin-1 (EC 3.6.5.-) (Brain-specific GTP-binding protein) (GTP-binding protein 3) (GBP-3) (hGBP3) (Guanine nucleotide-binding protein 3) (Spastic paraplegia 3 protein A);ATL1 GBP3 SPG3A;Homo sapiens (Human)
O75129;ASTN2_HUMAN;reviewed;Astrotactin-2;ASTN2 KIAA0634;Homo sapiens (Human)
P54707;AT12A_HUMAN;reviewed;Potassium-transporting ATPase alpha chain 2 (EC 3.6.3.10) (Non-gastric H(+)/K(+) ATPase subunit alpha) (Proton pump);ATP12A ATP1AL1;Homo sapiens (Human)
Q9NQ11;AT132_HUMAN;reviewed;Cation-transporting ATPase 13A2 (EC 3.6.3.-);ATP13A2 PARK9;Homo sapiens (Human)
P05023;AT1A1_HUMAN;reviewed;Sodium/potassium-transporting ATPase subunit alpha-1 (Na(+)/K(+) ATPase alpha-1 subunit) (EC 3.6.3.9) (Sodium pump subunit alpha-1);ATP1A1;Homo sapiens (Human)
P20020;AT2B1_HUMAN;reviewed;Plasma membrane calcium-transporting ATPase 1 (PMCA1) (EC 3.6.3.8) (Plasma membrane calcium ATPase isoform 1) (Plasma membrane calcium pump isoform 1);ATP2B1 PMCA1;Homo sapiens (Human)
Q01814;AT2B2_HUMAN;reviewed;Plasma membrane calcium-transporting ATPase 2 (PMCA2) (EC 3.6.3.8) (Plasma membrane calcium ATPase isoform 2) (Plasma membrane calcium pump isoform 2);ATP2B2 PMCA2;Homo sapiens (Human)
Q8TF62;AT8B4_HUMAN;reviewed;Probable phospholipid-transporting ATPase IM (EC 3.6.3.1) (ATPase class I type 8B member 4) (P4-ATPase flippase complex alpha subunit ATP8B4);ATP8B4 KIAA1939;Homo sapiens (Human)
Q9P241;AT10D_HUMAN;reviewed;Probable phospholipid-transporting ATPase VD (EC 3.6.3.1) (ATPase class V type 10D) (P4-ATPase flippase complex alpha subunit ATP10D);ATP10D ATPVD KIAA1487;Homo sapiens (Human)
Q9NTI2;AT8A2_HUMAN;reviewed;Phospholipid-transporting ATPase IB (EC 3.6.3.1) (ATPase class I type 8A member 2) (ML-1) (P4-ATPase flippase complex alpha subunit ATP8A2);ATP8A2 ATPIB;Homo sapiens (Human)
O60312;AT10A_HUMAN;reviewed;Probable phospholipid-transporting ATPase VA (EC 3.6.3.1) (ATPase class V type 10A) (Aminophospholipid translocase VA) (P4-ATPase flippase complex alpha subunit ATP10A);ATP10A ATP10C ATPVA ATPVC KIAA0566;Homo sapiens (Human)
Q9Y2G3;AT11B_HUMAN;reviewed;Probable phospholipid-transporting ATPase IF (EC 3.6.3.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B);ATP11B ATPIF ATPIR KIAA0956;Homo sapiens (Human)
O75185;AT2C2_HUMAN;reviewed;Calcium-transporting ATPase type 2C member 2 (ATPase 2C2) (EC 3.6.3.8) (Secretory pathway Ca(2+)-ATPase 2);ATP2C2 KIAA0703 SPCA2;Homo sapiens (Human)
P05496;AT5G1_HUMAN;reviewed;ATP synthase F(0) complex subunit C1, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase proteolipid P1) (ATP synthase proton-transporting mitochondrial F(0) complex subunit C1) (ATPase protein 9) (ATPase subunit c);ATP5G1;Homo sapiens (Human)
O60423;AT8B3_HUMAN;reviewed;Phospholipid-transporting ATPase IK (EC 3.6.3.1) (ATPase class I type 8B member 3);ATP8B3 ATP1K FOS37502_2;Homo sapiens (Human)
Q9UHC3;ASIC3_HUMAN;reviewed;Acid-sensing ion channel 3 (ASIC3) (hASIC3) (Amiloride-sensitive cation channel 3) (Neuronal amiloride-sensitive cation channel 3) (Testis sodium channel 1) (hTNaC1);ASIC3 ACCN3 SLNAC1 TNAC1;Homo sapiens (Human)
Q9Y284;ASTER_HUMAN;reviewed;Protein Asterix (WD repeat domain 83 opposite strand) (WDR83 opposite strand);WDR83OS C19orf56 CGI-140 My006 PTD008;Homo sapiens (Human)
O14525;ASTN1_HUMAN;reviewed;Astrotactin-1;ASTN1 ASTN KIAA0289;Homo sapiens (Human)
O94823;AT10B_HUMAN;reviewed;Probable phospholipid-transporting ATPase VB (EC 3.6.3.1) (ATPase class V type 10B) (P4-ATPase flippase complex alpha subunit ATP10B);ATP10B ATPVB KIAA0715;Homo sapiens (Human)
Q6RW13;ATRAP_HUMAN;reviewed;Type-1 angiotensin II receptor-associated protein (AT1 receptor-associated protein);AGTRAP ATRAP;Homo sapiens (Human)
Q9H2C2;ARV1_HUMAN;reviewed;Protein ARV1 (hARV1);ARV1 HT035;Homo sapiens (Human)
Q16515;ASIC2_HUMAN;reviewed;Acid-sensing ion channel 2 (ASIC2) (Amiloride-sensitive brain sodium channel) (Amiloride-sensitive cation channel 1, neuronal) (Amiloride-sensitive cation channel neuronal 1) (Brain sodium channel 1) (BNC1) (BNaC1) (Mammalian degenerin homolog);ASIC2 ACCN ACCN1 BNAC1 MDEG;Homo sapiens (Human)
O43520;AT8B1_HUMAN;reviewed;Phospholipid-transporting ATPase IC (EC 3.6.3.1) (ATPase class I type 8B member 1) (Familial intrahepatic cholestasis type 1) (P4-ATPase flippase complex alpha subunit ATP8B1);ATP8B1 ATPIC FIC1 PFIC;Homo sapiens (Human)
Q4VNC1;AT134_HUMAN;reviewed;Probable cation-transporting ATPase 13A4 (EC 3.6.3.-) (P5-ATPase isoform 4);ATP13A4 UNQ3052/PRO9871;Homo sapiens (Human)
P13637;AT1A3_HUMAN;reviewed;Sodium/potassium-transporting ATPase subunit alpha-3 (Na(+)/K(+) ATPase alpha-3 subunit) (EC 3.6.3.9) (Na(+)/K(+) ATPase alpha(III) subunit) (Sodium pump subunit alpha-3);ATP1A3;Homo sapiens (Human)
Q16720;AT2B3_HUMAN;reviewed;Plasma membrane calcium-transporting ATPase 3 (PMCA3) (EC 3.6.3.8) (Plasma membrane calcium ATPase isoform 3) (Plasma membrane calcium pump isoform 3);ATP2B3;Homo sapiens (Human)
Q674R7;ATG9B_HUMAN;reviewed;Autophagy-related protein 9B (APG9-like 2) (Nitric oxide synthase 3-overlapping antisense gene protein) (Protein sONE);ATG9B APG9L2 NOS3AS;Homo sapiens (Human)
O43861;ATP9B_HUMAN;reviewed;Probable phospholipid-transporting ATPase IIB (EC 3.6.3.1) (ATPase class II type 9B);ATP9B ATPIIB NEO1L HUSSY-20;Homo sapiens (Human)
O14514;BAI1_HUMAN;reviewed;Brain-specific angiogenesis inhibitor 1;BAI1;Homo sapiens (Human)
Q4VNC0;AT135_HUMAN;reviewed;Probable cation-transporting ATPase 13A5 (EC 3.6.3.-) (P5-ATPase isoform 5);ATP13A5 UNQ488/PRO1004;Homo sapiens (Human)
Q06055;AT5G2_HUMAN;reviewed;ATP synthase F(0) complex subunit C2, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase proteolipid P2) (ATP synthase proton-transporting mitochondrial F(0) complex subunit C2) (ATPase protein 9) (ATPase subunit c);ATP5G2 PSEC0033;Homo sapiens (Human)
P48751;B3A3_HUMAN;reviewed;Anion exchange protein 3 (AE 3) (Anion exchanger 3) (CAE3/BAE3) (Cardiac/brain band 3-like protein) (Neuronal band 3-like protein) (Solute carrier family 4 member 3);SLC4A3 AE3;Homo sapiens (Human)
Q9NY37;ASIC5_HUMAN;reviewed;Acid-sensing ion channel 5 (ASIC5) (Amiloride-sensitive cation channel 5) (Human intestine Na(+) channel) (HINaC);ASIC5 ACCN5 HINAC;Homo sapiens (Human)
P98196;AT11A_HUMAN;reviewed;Probable phospholipid-transporting ATPase IH (EC 3.6.3.1) (ATPase IS) (ATPase class VI type 11A) (P4-ATPase flippase complex alpha subunit ATP11A);ATP11A ATPIH ATPIS KIAA1021;Homo sapiens (Human)
Q8NB49;AT11C_HUMAN;reviewed;Phospholipid-transporting ATPase IG (EC 3.6.3.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C);ATP11C ATPIG ATPIQ;Homo sapiens (Human)
